design_id,design_label,w_cost,w_gwp,w_profit,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit,FoM,FoM_energy_rating,FoM_cost_rating,FoM_co2_rating,FoM_time_rating,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,Utility,Utility_Norm_star_at_design_scenario,AR,CL_cruise,CL_climb,Gamma_deg,SPL_hover,MTOM,m_battery,m_empty,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,RPM_hover,FC_a
152,scenario_152,0.4,0.6000000000000001,-1.1102230246251565e-16,11.112501675734059,1.1112501675734063,0.9839450134669518,1.60125027928901,58.26458324198336,52.45781695920259,1.823638364235466,104.88875364296922,25.499817825963326,93476.86410599365,997472.1527860557,0.1556282244452135,0.7194546528056878,-0.14878625059754147,0.35857120780705004,1.5441404109181305,0.9245208050113375,0.8733261061095526,0.5053091228794847,0.34047042717527143,0.15562822444521346,0.8938039856702665,9.999999999999996,0.7000000778074674,0.8602628652631624,4.999999999999998,72.97075654175416,1832.180014780257,524.2325128190977,915.1475019611593,425420.0976975301,215695.44335470485,101436.34049704886,83877.20205105565,50065.088552039364,7090.334961625502,15777.722245390447,33812.11349901628,3.246041306440939,1.6457998165339818,0.7739797743681917,0.9296826578973,0.38200674187726946,2499.8249298875126,792.2793902924986,3665.785565370497
153,scenario_153,0.45,0.0,0.55,10.261100469245868,1.0261100469245876,0.9035476163605105,1.459350078207645,65.51201852182125,52.45781695920257,3.267713850469118,104.983214478392,36.17330624371671,170692.98128421194,1283542.9038020524,-0.14986406470378277,0.691729646402636,-0.14986406470378277,0.07212134838854944,1.5770421052752823,0.9213781862268948,0.5831374114026538,0.8507431960727682,0.6994583669664957,0.3172632727148704,0.8825289416421251,9.999999999999991,0.6813858940175733,1.0586658392778425,5.0,77.000051047351,1922.4721889946964,589.2807146771793,940.3914743175359,501713.3095446751,233872.7812011711,120351.04614495291,94284.91434834871,54167.89896669775,8361.888492411252,17107.3608471227,40117.01538165096,3.405598025175654,1.5875135593350724,0.8169352442554226,0.98748661983752,0.36768825191485915,1172.2836947086028,977.0657423111364,4718.755320129501
154,scenario_154,0.45,0.05,0.5,10.211776972153377,1.0211776972153372,0.9065685691530565,1.451129495358896,64.7129616194252,52.45781695920259,3.1300971023065727,104.16190117651547,34.80206387699681,161073.6207726071,1262733.4984662724,-0.11555125892976345,0.6961792793358227,-0.14049274103885784,0.10892208005208598,1.5737760389969877,0.9487024693420897,0.6204184779997169,0.8256155742507576,0.6733448075647013,0.2788967743174689,0.870744822229305,10.000000000000004,0.6988121181258015,1.059416612319905,4.999999999999998,77.00002897407443,1905.3848482397443,578.5441116779222,934.0407365618297,497843.568021483,231396.7534369206,117172.87754824766,92567.05786846757,53509.43201905168,8297.392800358051,16926.244001404375,39057.62584941589,3.4420439719115796,1.5998555599559194,0.8101223411187581,0.9822981993262013,0.3699592196270806,1239.811683884275,983.7658428338823,4628.277832656708
155,scenario_155,0.45,0.1,0.45000000000000007,10.209155151533064,1.020915515153306,0.9143007783266431,1.4506925252555107,64.65920120568545,52.457816959202546,2.9742263501566106,103.68523670300318,33.87662632246517,154577.91609953216,1247089.6459468808,-0.08617892986200083,0.6967758329738957,-0.13505391878838596,0.13375852030673216,1.5735534003600418,0.9645606260229164,0.6455790914253703,0.8067254232058985,0.6537134598425425,0.24677264550504366,0.8616366312955037,10.000000000000004,0.7000000716791022,1.059455094981209,5.0000000000000036,77.00000199837365,1904.4757549467824,577.4149445667791,934.2608103800032,497637.165934903,230830.85816603404,116895.71548609083,92386.39113068469,53421.15263532108,8293.952765581718,16884.84981029323,38965.23849536361,3.447345245338383,1.5990639683856538,0.8097865605040405,0.9821187056629032,0.3700711464986533,1318.3573391930777,984.1237262289173,4562.966649280077
156,scenario_156,0.45,0.15000000000000002,0.4,10.209703470952103,1.0209703470952112,0.9209190019304638,1.4507839118253503,64.65894730681337,52.45781695920255,2.8173833116391167,103.3026499319535,32.997449867642224,148316.13201746737,1230172.2084370183,-0.05867804732326241,0.6970398014796205,-0.13068853903228866,0.1573534278038163,1.5735523480072686,0.9772889103748256,0.6694819672103622,0.786297402073819,0.6324839003134989,0.21778673173144214,0.8547212655797536,9.999999999999991,0.7000001723613395,1.0594469270029918,5.000000000000003,77.00000528194776,1904.6656495600125,577.0455537814107,934.8200957786021,497680.2451988712,230484.0765426027,116835.59591462977,92327.28860502571,53382.08996681578,8294.67075331452,16859.483376727418,38945.19863820993,3.44985065347126,1.59768375326508,0.8098881979004936,0.9822662119536815,0.37003726736650205,1406.7091250557585,984.0488038453315,4494.7755845492875
157,scenario_157,0.45,0.2,0.35000000000000003,10.210315276707032,1.021031527670702,0.9277202193940599,1.450885879451171,64.65866309317707,52.457816959202574,2.666592663756081,103.01861666400998,32.161325040554736,142278.06752113588,1212027.2869391602,-0.0329120996606473,0.6973020291721851,-0.12744767141280222,0.17979293678170125,1.5735511699969251,0.986738416926942,0.6922143638447159,0.764387178401819,0.6097139807636832,0.19200702848786838,0.8500106728267037,10.00000000000001,0.7000000343175435,1.0594374043272337,5.0,77.00000096794213,1904.876804729648,576.679465976351,935.3973387532969,497728.02571635536,230136.88222462105,116776.2889450735,92268.71455621617,53343.28490785835,8295.46709527259,16834.086755319502,38925.42964835783,3.452372106738176,1.5962897644360285,0.8099909626389392,0.9824147872297545,0.37000301245368705,1502.479224307334,983.9650293292252,4423.886992893679
158,scenario_158,0.45,0.25,0.30000000000000004,10.323126339671896,1.03231263396719,0.9321349808522494,1.4696877232786492,63.73962978331809,52.45781695920252,2.5444736028901627,102.78554746333845,31.059582996244224,134327.7668351336,1185899.3865271076,-0.005449289889574355,0.7009789530465246,-0.12478831241931237,0.20936095066395408,1.5696870150009206,0.9944923992501683,0.7221683089120469,0.7328374060770729,0.576926283640923,0.16926338216957487,0.8479148787137093,9.999999999999996,0.7000004747236711,1.0295352171908068,5.000000000000006,76.44124149507688,1892.2433100177286,568.3552228650104,931.0880871527185,486480.47047271585,227618.03072636173,114413.01128660061,90936.83565840169,52799.165229534825,8108.007841211931,16649.837432761644,38137.67042886687,3.4237776017640953,1.6019420360313856,0.8052218519950136,0.9751851016353954,0.37159271600166227,1600.7925360435333,955.7649090258359,4324.841284938589
159,scenario_159,0.45,0.30000000000000004,0.25,10.445541702517922,1.0445541702517933,0.9369393898472522,1.4900902837529872,62.78596867393929,52.457816959202546,2.4272860555623033,102.69944043854326,30.01873442288143,126801.31640088896,1158631.711164039,0.0206344041246736,0.7045894672840817,-0.1238058167050269,0.2372947353692243,1.5655576670458438,0.9973570949982281,0.7504666943198854,0.6999113409909916,0.5427082918793797,0.15115287606335012,0.8489285362929162,9.99999999999999,0.7000002947469084,0.9989579791466574,5.0000000000000036,75.85438064658291,1879.8467293815395,560.0433030113591,927.0034263701805,475112.0965967101,225200.09681911152,112026.1664380044,89606.92848181746,52264.873002482665,7918.5349432785015,16472.970045101676,37342.0554793348,3.3933954324033664,1.6084477440098515,0.8001250320154778,0.9675463505487736,0.3732916559948408,1706.874259646458,926.7205203824105,4224.07269455824
160,scenario_160,0.45,0.35000000000000003,0.2,10.567161304343415,1.056716130434341,0.9419304166622775,1.5103602173905688,61.880030167849824,52.45781695920258,2.3135017563633458,102.76008240435083,29.064302104183923,119867.0114144115,1130987.4318950763,0.044992843394301194,0.707832598915543,-0.12449775178992249,0.2629093229168745,1.561517073677735,0.995339596634812,0.7764156116661795,0.6665305218948216,0.5080177028326748,0.13759781528197593,0.8529543869477925,10.000000000000004,0.7000002864450852,0.970338024771355,4.999999999999999,75.29013069022935,1868.7577664668322,552.4425617031646,923.5152047636678,464594.4175303715,223079.19172883712,109817.58891420186,88390.80987250636,51784.94690110574,7743.240292172858,16317.829765350121,36605.86297140062,3.3639292099293736,1.6152208913164858,0.795142130799172,0.9601618873151686,0.3749526230669427,1821.5037939859374,899.3487895154898,4124.200573773838
161,scenario_161,0.45,0.4,0.15000000000000002,10.68292169586838,1.0682921695868388,0.9471818350662224,1.5296536159780638,61.05351255609956,52.45781695920259,2.201022482804026,102.96006477685621,28.19055534459556,113472.12882263114,1103028.5382837178,0.06763834276303987,0.7106423970316229,-0.126779584478795,0.2863585109101041,1.5577261024919837,0.9886863804359501,0.8001708659696922,0.6327698019755413,0.4729323067174237,0.12843243735619747,0.8598926878803856,9.999999999999993,0.7000004691595395,0.9445902104995743,4.999999999999998,74.76950319373043,1859.2458336552893,545.7431142997746,920.7027193555147,455236.56412001833,221281.32950143996,107849.25538452578,87318.89828796394,51369.14649312201,7587.276068666973,16186.319472790514,35949.751794841926,3.3366362465543347,1.6218717099920454,0.7904763436028226,0.9533193174320864,0.3765078854657258,1947.1379624709655,874.5707293325145,4025.182456875047
162,scenario_162,0.45,0.45,0.10000000000000003,10.798616947936228,1.0798616947936226,0.9524269930651819,1.5489361579893703,60.25951608885376,52.457816959202574,2.094437296625082,103.2920899760223,27.394921496513824,107602.42598482361,1075045.0339547694,0.0885716473285413,0.7131910263953921,-0.13056804814934228,0.30771134280642487,1.5539863589709604,0.9776402296885258,0.8218024018652512,0.5989793643015059,0.4378160268058634,0.12349608527627352,0.8696471206293503,10.000000000000002,0.7000003787400677,0.9201811951494759,5.0,74.26398551852063,1850.6441222365013,539.5395458536079,918.3045763828934,446453.117047959,219699.07395543432,106002.9986907105,86326.32733657729,50991.994439673785,7440.88528413265,16070.580409703065,35334.3328969035,3.3098824394169175,1.6287894049200593,0.7858775098533521,0.9466396761897335,0.3780408300488826,2080.681226354102,850.9560789826382,3927.823848610652
163,scenario_163,0.45,0.5,0.050000000000000044,10.908451266310458,1.0908451266310453,0.9580373986484723,1.5672418777184092,59.53389797307694,52.45781695920255,1.9909813891033927,103.74856000317193,26.669746122291574,102195.41664459971,1047037.6083760097,0.10788128481123768,0.7154105861870785,-0.1357764483517774,0.3271732446579513,1.5504814422663955,0.9624539223111342,0.8415183266915823,0.5651600414138344,0.40266972830569714,0.12262070698596067,0.8821214304564933,10.000000000000005,0.7000004664892007,0.8981539130641053,5.000000000000003,73.79734947423889,1843.275472923388,534.0403278111969,916.4351451121911,438605.7771847112,218352.13185825513,104348.74076717957,85446.45244979153,50663.53886073167,7310.096286411854,15972.054089631625,34782.913589059855,3.2851884349810714,1.6354729819988476,0.7815794825447766,0.9404539739021686,0.3794735058184078,2225.081222915449,829.5370569031088,3831.8856196077904
164,scenario_164,0.45,0.55,0.0,11.016237271854113,1.101623727185411,0.9634493421430861,1.5852062119756853,58.846332064164194,52.457816959202574,1.8929983110909316,104.32093640612835,26.010895283702574,97223.23852188286,1019186.9047434365,0.12563202663551276,0.7173946905286408,-0.14230735990284413,0.3448551610759865,1.5470805712463198,0.9434115241823026,0.85943103314458,0.5315299622710674,0.3677200989455311,0.12563202663551276,0.8972222541115552,10.000000000000002,0.7000001307658246,0.8775274622747696,5.0,73.35097767979696,1836.7098951955627,529.0092740401342,914.9006211554286,431320.4922417613,217191.8775812276,102814.67197163925,84641.48384642148,50369.92652254173,7188.674870696022,15887.183637886092,34271.55732387975,3.2613454123228727,1.6422538374232731,0.7774130021307644,0.9345069828531785,0.38086233262307856,2378.464298080424,809.3967881386053,3737.789009623179
165,scenario_165,0.5,0.0,0.5,10.217841065830495,1.0217841065830493,0.8925872596136148,1.4521401776384164,64.82830588274511,52.45781695920258,3.151779867237651,104.27388866971667,35.05484880439535,162722.4877389756,1265940.9765183288,-0.1417705372742458,0.694966486290018,-0.1417705372742458,0.10213796186294878,1.5742524695385958,0.9449767559479452,0.6135458113276525,0.8294886448260081,0.6773698465934865,0.26779965465962036,0.8872327003869767,10.000000000000002,0.6962676426930645,1.0593253307771442,4.999999999999999,77.00004775220283,1907.4841152984825,580.8806107763212,933.8035045221784,498319.4775547801,232508.94580326107,117755.98137625644,92940.89772421142,53688.90393212595,8305.324625913001,17007.59881338669,39251.99379208548,3.4314760610707804,1.6010790616166244,0.8108790632132187,0.9827314114133806,0.3697069789289272,1229.181436709851,982.93795852046,4641.939511619649
166,scenario_166,0.5,0.05,0.45,10.208083249707158,1.0208083249707167,0.8994118594247182,1.4505138749511932,64.65969742129148,52.45781695920253,3.0032718256276336,103.7580189581559,34.08808322756587,155946.17588056208,1249990.9185166652,-0.11188729299271152,0.6961490755475788,-0.13588437662772782,0.12808354335745128,1.5735554570364143,0.9621392322125258,0.6398300428597798,0.810228746763673,0.6573542440153413,0.23427139866091223,0.8776640542929048,9.999999999999991,0.7000005692909052,1.0594721093957433,5.000000000000004,77.0000160550806,1904.1064368964285,578.2950817977871,933.0113550986412,497553.6923127859,231644.46107136869,117039.93432697143,92527.213087646,53513.90164532219,8292.561538546432,16944.363356146412,39013.31144232381,3.441521174733183,1.6022578670476595,0.8095516493975428,0.9817761162523936,0.37014945020081913,1303.5082015094745,984.2707080031771,4574.800373476375
167,scenario_167,0.5,0.1,0.4,10.208563569461061,1.0208563569461058,0.9064550728394751,1.4505939282435096,64.6594758216655,52.45781695920262,2.8521493703518868,103.37099268320296,33.23412836931103,149890.66112837315,1234069.7860214824,-0.08439002348657665,0.6964513441955804,-0.13146834138133967,0.15100156598723852,1.5735545385711873,0.9750152144785763,0.6630471988594437,0.7910037766186008,0.6373749398282131,0.20431596183933928,0.8702138377726729,10.000000000000004,0.7000000015047276,1.0594639880752916,4.999999999999996,77.00000004144343,1904.2710313212683,577.8701196852558,933.6009116368782,497590.7460383327,231253.7014030652,116970.14374873282,92459.21914964095,53469.17123339667,8293.179100638878,16915.780010039027,38990.04791624428,3.4443085329232916,1.6007313306250919,0.8096639003410805,0.9819400525582399,0.3701120332196398,1386.5994748174119,984.2046094281324,4510.142690150549
168,scenario_168,0.5,0.15000000000000002,0.35,10.209040944933962,1.0209040944933974,0.9128445281354485,1.4506734908223264,64.65925437517984,52.45781695920255,2.707720161168515,103.07535795886561,32.42895961514226,144100.09079840002,1217165.5661407548,-0.05870154759557521,0.6967165596313135,-0.1280950991825024,0.17261029102751538,1.573553620734393,0.9848506900370748,0.6849379678982127,0.7705917159419463,0.6161619669982124,0.17750068251225043,0.8648731407829505,9.99999999999999,0.7000000001413464,1.059456729096337,5.000000000000003,77.00000000398744,1904.4360830642888,577.4980073026104,934.1380757618355,497628.1460383501,230908.36962580486,116909.2713813175,92399.6811684177,53429.92404131186,8293.802433972503,16890.519630035724,38969.75712710583,3.4467869308341466,1.599370849463785,0.8097639811945306,0.9820858563001433,0.3700786729351565,1475.6092169641847,984.1393015737435,4443.561943045328
169,scenario_169,0.5,0.2,0.3,10.271539728241487,1.0271539728241497,0.9180865681010624,1.4610899547069138,64.1465357313883,52.45781695920256,2.581190661238966,102.83677423957019,31.485094377290125,137276.5274855537,1195329.9848310323,-0.03299736059065909,0.698912500290806,-0.12537281859896576,0.19794128443010756,1.5714115453344517,0.9927881349534172,0.7105995895378584,0.7442249735693968,0.588760667422211,0.15353004781320193,0.8617814774550994,9.999999999999991,0.7000000057502164,1.0427213282788226,5.000000000000003,76.68913080206566,1897.3726837928787,572.6473028059997,931.925380986879,491334.2283558434,229319.61897765036,115555.81431874231,91623.56844895997,53104.96367604587,8188.903805930723,16774.30546225405,38518.6047729141,3.432019855490678,1.601821001191994,0.8071691860069063,0.9781364375667706,0.3709436046643646,1568.9226358369037,968.3561988626274,4360.04814978639
